mode,brand,fuel_type,kilometers_driven,mileage,owner_type,power,price,seats,transmission,year
HYUNDAI CRETA,HYUNDAI,Diesel,70000,19.67,First,126.2,12.25,5,Manual,2015
HYUNDAI CRETA,HYUNDAI,Petrol,9900,15.8,First,121.3,13.2,5,Manual,2018
HYUNDAI CRETA,HYUNDAI,Diesel,63738,19.67,First,126.2,11.9,5,Manual,2016
HYUNDAI ELANTRA,HYUNDAI,Petrol,46374,14.62,First,149.92,8.85,5,Automatic,2014
HYUNDAI ELANTRA,HYUNDAI,Diesel,58005,14.9,Second,112.2,4.25,5,Manual,2008
HYUNDAI ELANTRA,HYUNDAI,Diesel,53615,22.7,First,126.24,8.44,5,Manual,2015
HYUNDAI ELANTRA,HYUNDAI,Petrol,9500,14.62,First,149.92,16.35,5,Automatic,2017
HYUNDAI ELANTRA,HYUNDAI,Diesel,51000,19.5,First,126.24,8.75,5,Automatic,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,98008,22.7,First,126.24,6.25,5,Manual,2012
HYUNDAI ELANTRA,HYUNDAI,Diesel,49000,18.23,First,126.2,8.9,5,Automatic,2014
HYUNDAI ELANTRA,HYUNDAI,Diesel,125928,22.7,First,126.24,9,5,Manual,2012
HYUNDAI ELANTRA,HYUNDAI,Petrol,28000,14.62,First,149.92,13.9,5,Automatic,2016
HYUNDAI ELANTRA,HYUNDAI,Petrol,58239,14.62,First,149.92,9.69,5,Automatic,2015
HYUNDAI ELANTRA,HYUNDAI,Diesel,36000,22.7,Second,126.24,7.5,5,Manual,2012
HYUNDAI ELANTRA,HYUNDAI,Diesel,48823,19.5,First,126.24,8.5,5,Automatic,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,40000,22.7,Second,126.24,6.95,5,Manual,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,71000,22.7,First,126.2,6.8,5,Automatic,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,22000,19.5,First,126.24,16,5,Automatic,2016
HYUNDAI ELANTRA,HYUNDAI,Diesel,45000,22.7,First,126.24,7,5,Manual,2014
HYUNDAI ELANTRA,HYUNDAI,Diesel,42000,22.7,First,126.24,5.85,5,Manual,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,41871,22.7,First,126.2,15.57,5,Manual,2019
HYUNDAI ELANTRA,HYUNDAI,Diesel,170000,22.54,First,126.2,7.5,5,Manual,2013
HYUNDAI ELANTRA,HYUNDAI,Diesel,65000,22.7,First,126.2,7.75,5,Manual,2015
HYUNDAI ELANTRA,HYUNDAI,Diesel,35000,22.7,First,126.2,15,5,Manual,2018
HYUNDAI ELANTRA,HYUNDAI,Petrol,55619,16.3,First,147.5,8.3,5,Manual,2014
HYUNDAI ELITE,HYUNDAI,Petrol,13460,18.6,First,81.86,8.91,5,Manual,2017
HYUNDAI ELITE,HYUNDAI,Petrol,32851,18.6,First,81.86,8.34,5,Manual,2018
HYUNDAI ELITE,HYUNDAI,Petrol,59450,18.6,First,81.86,7.53,5,Manual,2017
HYUNDAI ELITE,HYUNDAI,Petrol,13460,18.6,First,81.86,6.45,5,Manual,2016
HYUNDAI ELITE,HYUNDAI,Petrol,30292,18.6,First,81.86,6.1,5,Manual,2016
HYUNDAI ELITE,HYUNDAI,Petrol,56911,18.6,First,81.86,6.54,5,Manual,2016
HYUNDAI ELITE,HYUNDAI,Petrol,37540,18.6,First,81.86,6.22,5,Manual,2016
HYUNDAI ELITE,HYUNDAI,Petrol,18553,18.6,First,81.86,7.93,5,Manual,2018
HYUNDAI ELITE,HYUNDAI,Petrol,14223,18.6,First,81.86,7.32,5,Manual,2018
HYUNDAI ELITE,HYUNDAI,Petrol,37460,18.6,First,81.86,6.28,5,Manual,2017
HYUNDAI ELITE,HYUNDAI,Petrol,21134,18.6,First,81.86,8.78,5,Manual,2019
HYUNDAI ELITE,HYUNDAI,Petrol,28133,18.6,First,81.86,5.6,5,Manual,2015
HYUNDAI ELITE,HYUNDAI,Diesel,6820,22.54,First,88.76,7.65,5,Manual,2018
HYUNDAI ELITE,HYUNDAI,Petrol,11000,18.6,First,81.86,7.95,5,Manual,2016
HYUNDAI EON,HYUNDAI,LPG,75000,21.1,First,55.2,2.35,5,Manual,2012
HYUNDAI EON,HYUNDAI,Petrol,14322,21.1,First,55.2,4.23,5,Manual,2019
HYUNDAI EON,HYUNDAI,Petrol,27904,21.1,First,55.2,3.55,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,37000,21.1,First,55.2,3.25,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,20800,21.1,Second,55.2,2.25,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,13102,21.1,First,55.2,4.06,5,Manual,2018
HYUNDAI EON,HYUNDAI,Petrol,20600,21.1,First,55.2,2.6,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,68764,21.1,First,55.2,2.9,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,14077,21.1,First,55.2,3.95,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,36700,21.1,First,55.2,4.38,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,23360,21.1,First,55.2,3.75,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,17729,21.1,First,55.2,3.65,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,18000,21.1,First,55.2,2.5,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,11583,21.1,First,55.2,2.75,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,65060,21.1,First,55.2,3.32,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,20000,21.1,Second,55.2,2.3,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,31829,21.1,First,55.2,3.65,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,9759,20.3,First,68.05,2.75,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,36000,21.1,First,55.2,1.95,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,26008,21.1,First,55.2,1.97,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,60000,21.1,First,55.2,1.99,5,Manual,2012
HYUNDAI EON,HYUNDAI,Petrol,31412,21.1,First,55.2,3.42,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,54884,21.1,Second,55.2,3.69,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,52000,21.1,Second,55.2,3.5,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,70000,21.1,First,55.2,3,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,12000,21.1,First,55.2,3.5,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,84600,21.1,Second,55.2,2.5,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,55000,22,First,55,2.61,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,38000,21.1,First,55.2,2.75,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,8500,21.1,First,55.2,3.42,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,60000,21.1,First,55.2,2.5,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,15334,21.1,First,55.2,3.69,5,Manual,2018
HYUNDAI EON,HYUNDAI,Petrol,22000,21.1,First,55.2,2.6,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,91000,21.1,First,55.2,2.5,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,66510,21.1,First,55.2,2.95,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,30000,21.1,First,55.2,2.1,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,30711,20.3,First,68.05,4.45,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,19000,21.1,First,55.2,3,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,70000,21.1,First,55.2,1.8,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,68128,21.1,First,55.2,2.3,5,Manual,2011
HYUNDAI EON,HYUNDAI,Petrol,30000,21.1,First,55.2,3.25,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,47000,22,First,55,2.65,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,45407,21.1,Second,55.2,3.39,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,25350,21.1,First,55.2,2.55,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,20000,21.1,First,55.2,2.66,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,60500,21.1,First,55.2,2.6,5,Manual,2012
HYUNDAI EON,HYUNDAI,Petrol,34063,21.1,First,55.2,4.01,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,27886,22,First,55,2.85,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,57759,21.1,First,55.2,3.84,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,26568,21.1,First,55.2,3.79,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,8243,21.1,First,55.2,3.21,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,45010,21.1,Second,55.2,2.95,5,Manual,2013
HYUNDAI EON,HYUNDAI,Petrol,64624,21.1,First,55.2,3.71,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,46897,21.1,First,55.2,3.61,5,Manual,2017
HYUNDAI EON,HYUNDAI,Petrol,54680,21.1,First,55.2,2.5,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,14799,21.1,First,55.2,4.14,5,Manual,2014
HYUNDAI EON,HYUNDAI,Petrol,30158,21.1,First,55.2,3.05,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,45000,21.1,First,55.2,2.5,5,Manual,2012
HYUNDAI EON,HYUNDAI,Petrol,29832,21.1,First,55.2,3.29,5,Manual,2016
HYUNDAI EON,HYUNDAI,Petrol,43993,21.1,First,55.2,3.45,5,Manual,2015
HYUNDAI EON,HYUNDAI,Petrol,28700,21.1,First,55.2,2.6,5,Manual,2015
HYUNDAI GETZ,HYUNDAI,Diesel,97359,17.1,Second,110,1.8,5,Manual,2009
HYUNDAI GETZ,HYUNDAI,Petrol,91000,16.8,Third,83,0.8,5,Manual,2005
HYUNDAI GETZ,HYUNDAI,Petrol,44000,15.3,Second,83,1.75,5,Manual,2006
HYUNDAI GETZ,HYUNDAI,Petrol,86000,15.3,Second,83,0.45,5,Manual,2005
HYUNDAI GETZ,HYUNDAI,Petrol,90000,15.3,Second,61,1.8,5,Manual,2005
HYUNDAI GETZ,HYUNDAI,Petrol,63181,15.3,First,83,1.85,5,Manual,2006
HYUNDAI GETZ,HYUNDAI,Petrol,143000,14.2,Second,82.9,1.1,5,Manual,2007
HYUNDAI GETZ,HYUNDAI,Petrol,58307,15.3,First,83,1.95,5,Manual,2007
HYUNDAI GETZ,HYUNDAI,Petrol,100000,15.3,Second,83,0.85,5,Manual,2005
HYUNDAI GETZ,HYUNDAI,Petrol,66800,15.3,First,83,2.2,5,Manual,2007
HYUNDAI GRAND,HYUNDAI,Petrol,54000,18.9,Third,82,3.6,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,16000,18.9,First,82,5.75,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,1000,18.9,First,81.86,6.5,5,Manual,2019
HYUNDAI GRAND,HYUNDAI,Diesel,33000,24,First,70,4.75,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,16514,18.9,First,82,3.75,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,37081,18.9,First,82,5.77,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,40322,18.9,First,81.86,5.5,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Diesel,14000,24,First,70,4.6,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,27000,18.9,First,82,4.5,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,8500,18.9,Second,82,4.8,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,64000,24,First,70,4.15,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,74515,18.9,First,82,5.64,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,14000,24,First,73.97,4.9,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,52625,24,First,70,4.58,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,61717,18.9,First,82,5.57,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,19168,18.9,First,82,6.93,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Petrol,37632,18.9,First,82,4.5,5,Automatic,2014
HYUNDAI GRAND,HYUNDAI,Petrol,44178,18.9,First,82,5.88,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,29000,18.9,First,82,3.2,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Diesel,57738,24,First,70,5.04,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,8471,18.9,First,81.86,5,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,20000,18.9,First,81.86,5.98,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,50234,18.9,First,81.86,4.77,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,17125,18.9,First,82,5.4,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,35070,24,First,70,5.99,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,29631,18.9,First,82,4.9,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Diesel,45000,24,First,70,3.49,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,20667,18.9,First,81.86,7.55,5,Automatic,2018
HYUNDAI GRAND,HYUNDAI,Petrol,18453,18.9,First,81.86,6.17,5,Manual,2019
HYUNDAI GRAND,HYUNDAI,Petrol,3000,18.9,First,81.86,6.2,5,Automatic,2018
HYUNDAI GRAND,HYUNDAI,Diesel,42277,24,First,73.97,3.85,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,50000,18.9,First,82,5.75,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Diesel,34429,24,First,70,5.5,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,23576,18.9,First,82,7.08,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Petrol,12248,18.9,First,81.86,4.9,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,81605,18.9,First,82,4.53,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,10393,18.9,First,81.86,6.03,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,36840,18.9,First,82,5.64,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,19947,18.9,First,82,5.04,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,42355,18.9,First,82,4,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,43041,18.9,First,81.86,6.01,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,31184,18.9,First,81.86,5,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,37000,18.9,First,82,3.5,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,46493,18.9,First,81.86,5.53,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,1800,18.9,First,82,5.1,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,9434,18.9,First,81.86,5.75,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,26038,18.9,First,82,5.43,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,25000,18.9,First,82,5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,5354,18.9,First,81.86,6.76,5,Automatic,2018
HYUNDAI GRAND,HYUNDAI,Diesel,35000,24,First,70,4.88,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,22526,18.9,First,82,7.6,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Petrol,37429,18.9,First,81.86,5.89,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,20780,18.9,First,81.86,4.3,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,18000,18.9,First,82,5.4,5,Automatic,2016
HYUNDAI GRAND,HYUNDAI,Petrol,44300,18.9,Second,82,2.3,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,20492,18.9,First,82,6.34,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Diesel,25135,24,First,70,3.75,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Diesel,20773,24,First,73.97,5.92,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,59767,18.9,First,82,4.78,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,116905,24,First,70,4,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,90000,18.9,First,82,3.55,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Diesel,46522,24,First,70,4.5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,66337,24,First,70,4.96,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,33931,18.9,Second,82,5.91,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,13916,18.9,First,81.86,6.44,5,Manual,2019
HYUNDAI GRAND,HYUNDAI,Petrol,14000,18.9,First,82,4.6,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,23000,18.9,First,82,4.5,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,20689,18.9,First,81.86,6.07,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,3958,18.9,First,81.86,5.55,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,61578,18.9,First,82,6.4,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,26877,24,First,73.97,5.75,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,10000,18.9,First,81.86,5.85,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,19500,18.9,Second,82,2.85,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,30000,18.9,Second,82,4.9,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,10770,18.9,First,82,4.75,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,33284,18.9,First,82,5.84,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,12153,18.9,First,81.86,6.84,5,Automatic,2019
HYUNDAI GRAND,HYUNDAI,Petrol,22000,18.9,First,82,4.25,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,14700,18.9,First,81.86,5.6,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,51866,18.9,First,82,5.5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,62788,18.9,First,81.86,6.08,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,9000,18.9,First,82,5.45,5,Automatic,2016
HYUNDAI GRAND,HYUNDAI,Diesel,75700,24,First,70,5.7,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,15000,18.9,First,82,4.9,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,21000,18.9,First,82,3.75,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,50000,18.9,First,81.86,4.75,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,61325,18.9,First,81.86,4.4,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,48031,18.9,First,82,4.98,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,33496,18.9,First,81.86,5.5,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,27417,18.9,First,82,6.89,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Diesel,48000,24,First,73.97,5.95,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Diesel,63210,24,First,70,3.71,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Diesel,73042,24,First,70,3.99,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,13436,18.9,Second,82,4.7,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,43698,18.9,First,82,5.8,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,28052,18.9,First,82,7.22,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Petrol,29091,18.9,First,81.86,4.87,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,71904,24,First,70,4.61,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Diesel,33000,24,Second,70,4.05,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,15000,18.9,First,82,5.5,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,13000,18.9,First,82,5.15,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,26000,18.9,First,82,3.75,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Petrol,23540,18.9,First,82,6.02,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,69053,18.9,First,82,5.72,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Diesel,43068,24,First,70,3.5,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,21000,18.9,First,82,5.4,5,Automatic,2014
HYUNDAI GRAND,HYUNDAI,Petrol,15305,18.9,First,82,3.75,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Diesel,42000,24,First,70,3.5,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,10000,18.9,First,81.86,6.5,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,15000,18.9,First,82,5.35,5,Automatic,2016
HYUNDAI GRAND,HYUNDAI,Petrol,38712,18.9,First,81.86,5.87,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,47774,18.9,First,82,6.04,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,4500,18.9,First,81.86,4.8,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Petrol,51223,18.9,First,81.86,5.66,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,22500,18.9,First,81.86,5.99,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,81828,24,First,73.97,5.43,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,46000,18.9,First,82,5.1,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,36139,18.9,Second,82,6.3,5,Automatic,2016
HYUNDAI GRAND,HYUNDAI,Petrol,21000,18.9,First,82,6.2,5,Automatic,2016
HYUNDAI GRAND,HYUNDAI,Petrol,32000,18.9,First,82,4.8,5,Automatic,2015
HYUNDAI GRAND,HYUNDAI,Petrol,15356,18.9,First,81.86,4.75,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,31576,18.9,First,82,7.85,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,25000,18.9,First,82,5.5,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Diesel,60993,24,First,70,5.21,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,51134,24,First,70,4.72,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Diesel,58000,24,First,70,3.25,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Diesel,57824,24,First,70,5.5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,63776,24,First,70,3.96,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,31200,18.9,First,82,3.9,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Diesel,79000,24,First,70,4.15,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Diesel,32663,24,First,73.97,6.28,5,Manual,2018
HYUNDAI GRAND,HYUNDAI,Diesel,30000,24,First,70,5.5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,59261,24,First,73.97,4.25,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,45252,18.9,First,81.86,2.25,5,Manual,2010
HYUNDAI GRAND,HYUNDAI,Diesel,50000,24,Second,70,4,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,26946,18.9,First,82,4.45,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Diesel,58397,24,First,70,4.9,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,26000,18.9,First,82,4.25,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,22129,18.9,First,82,4.25,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,41000,18.9,First,82,3.14,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,28000,18.9,First,82,3.25,5,Manual,2013
HYUNDAI GRAND,HYUNDAI,Petrol,17489,18.9,First,82,5.99,5,Automatic,2017
HYUNDAI GRAND,HYUNDAI,Petrol,53000,18.9,Second,82,4,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,46000,18.9,First,81.86,4.75,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Diesel,76362,24,First,70,5.5,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Diesel,65000,24,First,70,3.99,5,Manual,2014
HYUNDAI GRAND,HYUNDAI,Petrol,22831,18.9,First,82,6.19,5,Manual,2017
HYUNDAI GRAND,HYUNDAI,Petrol,21000,18.9,First,82,3.75,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Diesel,50000,24,First,70,5.5,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,28147,18.9,First,81.86,5.07,5,Manual,2016
HYUNDAI GRAND,HYUNDAI,Petrol,20000,18.9,First,82,3.85,5,Manual,2015
HYUNDAI GRAND,HYUNDAI,Petrol,37000,18.9,First,82,3.45,5,Manual,2014
HYUNDAI I10,HYUNDAI,Petrol,32000,20.36,First,78.9,2.07,5,Manual,2010
HYUNDAI I10,HYUNDAI,Petrol,45178,16.95,First,78.9,3.48,5,Automatic,2012
HYUNDAI I10,HYUNDAI,Petrol,95980,20.36,First,78.9,2.25,5,Manual,2009
HYUNDAI I10,HYUNDAI,Petrol,60000,20.36,First,78.9,2.75,5,Manual,2013
HYUNDAI I10,HYUNDAI,Petrol,52340,19.81,First,68.05,4.04,5,Manual,2017
HYUNDAI I10,HYUNDAI,Petrol,43571,20.36,First,78.9,3.55,5,Manual,2015
HYUNDAI I10,HYUNDAI,Petrol,44000,19.81,Second,68.05,2.9,5,Manual,2012
HYUNDAI I10,HYUNDAI,Petrol,83000,19.81,First,68.05,1.75,5,Manual,2010
HYUNDAI I10,HYUNDAI,Petrol,36000,20.36,Second,78.9,3.25,5,Manual,2010
HYUNDAI I10,HYUNDAI,Petrol,74000,20.36,First,78.9,3.1,5,Manual,2010
HYUNDAI I10,HYUNDAI,Petrol,45275,20.36,First,78.9,2.8,5,Manual,2012
HYUNDAI I10,HYUNDAI,Petrol,37000,16.95,Third,78.9,2.95,5,Automatic,2009
HYUNDAI I10,HYUNDAI,Petrol,620000,20.36,First,78.9,2.7,5,Manual,2009
HYUNDAI I10,HYUNDAI,Petrol,59000,19.81,Second,68.05,2.32,5,Manual,2010
HYUNDAI I10,HYUNDAI,Petrol,25000,20.36,First,78.9,2.65,5,Manual,2013
HYUNDAI I10,HYUNDAI,Petrol,80400,16,First,66.7,2.3,5,Manual,2008
HYUNDAI I10,HYUNDAI,Petrol,35000,20.36,First,78.9,2.75,5,Manual,2011
HYUNDAI I10,HYUNDAI,Petrol,41016,16.95,Second,78.9,5.08,5,Automatic,2014
HYUNDAI I10,HYUNDAI,Petrol,21456,20.36,First,78.9,4.55,5,Manual,2016
